"TIME","GEO","INDIC_DE","Value"
"2010","Denmark","Average population - total","5,547,683"
"2010","Denmark","Live births - total","63,411"
"2010","Denmark","Deaths - total","54,368"
"2010","Germany (until 1990 former territory of the FRG)","Average population - total","81,776,930"
"2010","Germany (until 1990 former territory of the FRG)","Live births - total","677,947"
"2010","Germany (until 1990 former territory of the FRG)","Deaths - total","858,768"
"2010","Germany including former GDR","Average population - total","81,776,930"
"2010","Germany including former GDR","Live births - total","677,947"
"2010","Germany including former GDR","Deaths - total","858,768"
"2010","Estonia","Average population - total","1,331,475"
"2010","Estonia","Live births - total","15,825"
"2010","Estonia","Deaths - total","15,790"
"2010","Ireland","Average population - total","4,560,155"
"2010","Ireland","Live births - total","75,174"
"2010","Ireland","Deaths - total","27,961"
"2010","Greece","Average population - total","11,121,341"
"2010","Greece","Live births - total","114,766"
"2010","Greece","Deaths - total","109,084"
"2010","Spain","Average population - total","46,576,897"
"2010","Spain","Live births - total","485,252"
"2010","Spain","Deaths - total","380,234"
"2010","France","Average population - total","64,818,789"
"2010","France","Live births - total","833,654"
"2010","France","Deaths - total","551,369"
"2010","France (metropolitan)","Average population - total","62,917,790"
"2010","France (metropolitan)","Live births - total","802,224"
"2010","France (metropolitan)","Deaths - total","540,469"
"2010","Croatia","Average population - total","4,296,352"
"2010","Croatia","Live births - total","43,361"
"2010","Croatia","Deaths - total","52,096"
"2010","Italy","Average population - total","59,277,417"
"2010","Italy","Live births - total","561,944"
"2010","Italy","Deaths - total","587,488"
"2010","Cyprus","Average population - total","829,446"
"2010","Cyprus","Live births - total","9,801"
"2010","Cyprus","Deaths - total","5,103"
"2010","Latvia","Average population - total","2,097,555"
"2010","Latvia","Live births - total","19,781"
"2010","Latvia","Deaths - total","30,040"
"2010","Lithuania","Average population - total","3,097,282"
"2010","Lithuania","Live births - total","30,676"
"2010","Lithuania","Deaths - total","42,120"
"2010","Luxembourg","Average population - total","506,953"
"2010","Luxembourg","Live births - total","5,874"
"2010","Luxembourg","Deaths - total","3,760"
"2010","Hungary","Average population - total","10,000,023"
"2010","Hungary","Live births - total","90,335"
"2010","Hungary","Deaths - total","130,456"
"2010","Malta","Average population - total","414,508"
"2010","Malta","Live births - total","3,898"
"2010","Malta","Deaths - total","3,010"
"2010","Netherlands","Average population - total","16,615,394"
"2010","Netherlands","Live births - total","184,397"
"2010","Netherlands","Deaths - total","136,058"
"2010","Austria","Average population - total","8,363,404"
"2010","Austria","Live births - total","78,742"
"2010","Austria","Deaths - total","77,199"
"2010","Poland","Average population - total","38,042,794"
"2010","Poland","Live births - total","413,300"
"2010","Poland","Deaths - total","378,478"
"2010","Portugal","Average population - total","10,573,100"
"2010","Portugal","Live births - total","101,381"
"2010","Portugal","Deaths - total","105,953"
"2010","Romania","Average population - total","20,246,871"
"2010","Romania","Live births - total","212,199"
"2010","Romania","Deaths - total","259,723"
"2010","Slovenia","Average population - total","2,048,583"
"2010","Slovenia","Live births - total","22,343"
"2010","Slovenia","Deaths - total","18,609"
"2010","Slovakia","Average population - total","5,391,428"
"2010","Slovakia","Live births - total","60,410"
"2010","Slovakia","Deaths - total","53,445"
"2010","Finland","Average population - total","5,363,352"
"2010","Finland","Live births - total","60,980"
"2010","Finland","Deaths - total","50,887"
"2010","Sweden","Average population - total","9,378,126"
"2010","Sweden","Live births - total","115,641"
"2010","Sweden","Deaths - total","90,487"
"2010","United Kingdom","Average population - total","62,766,365"
"2010","United Kingdom","Live births - total","807,271"
"2010","United Kingdom","Deaths - total","561,666"
"2010","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","509,051,125"
"2010","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Live births - total","5,477,807"
"2010","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Deaths - total","4,950,070"
"2010","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","504,754,773"
"2010","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Live births - total","5,434,446"
"2010","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Deaths - total","4,897,974"
"2010","European Free Trade Association","Average population - total","13,068,224"
"2010","European Free Trade Association","Live births - total","146,968"
"2010","European Free Trade Association","Deaths - total","106,406"
"2010","Iceland","Average population - total","318,041"
"2010","Iceland","Live births - total","4,907"
"2010","Iceland","Deaths - total","2,020"
"2010","Liechtenstein","Average population - total","36,022"
"2010","Liechtenstein","Live births - total","329"
"2010","Liechtenstein","Deaths - total","238"
"2010","Norway","Average population - total","4,889,252"
"2010","Norway","Live births - total","61,442"
"2010","Norway","Deaths - total","41,499"
"2010","Switzerland","Average population - total","7,824,909"
"2010","Switzerland","Live births - total","80,290"
"2010","Switzerland","Deaths - total","62,649"
"2010","Montenegro","Average population - total","619,426"
"2010","Montenegro","Live births - total","7,418"
"2010","Montenegro","Deaths - total","5,633"
"2010","North Macedonia","Average population - total","2,055,003"
"2010","North Macedonia","Live births - total","24,296"
"2010","North Macedonia","Deaths - total","19,113"
"2010","Albania","Average population - total","2,913,018"
"2010","Albania","Live births - total","34,061"
"2010","Albania","Deaths - total","20,107"
"2010","Serbia","Average population - total","7,291,436"
"2010","Serbia","Live births - total","68,304"
"2010","Serbia","Deaths - total","103,211"
"2010","Turkey","Average population - total","73,142,150"
"2010","Turkey","Live births - total","1,238,970"
"2010","Turkey","Deaths - total","365,707"
"2010","Andorra","Average population - total","84,549"
"2010","Andorra","Live births - total","828"
"2010","Andorra","Deaths - total","239"
"2010","Belarus","Average population - total","9,480,686"
"2010","Belarus","Live births - total","108,050"
"2010","Belarus","Deaths - total","137,132"
"2010","Bosnia and Herzegovina","Average population - total","3,843,615"
"2010","Bosnia and Herzegovina","Live births - total","33,528"
"2010","Bosnia and Herzegovina","Deaths - total","35,118"
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","2,001,144"
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","33,751"
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","7,234"
"2010","Moldova","Average population - total","3,562,063"
"2010","Moldova","Live births - total","40,474"
"2010","Moldova","Deaths - total","43,631"
"2010","Monaco","Average population - total",":"
"2010","Monaco","Live births - total",":"
"2010","Monaco","Deaths - total",":"
"2010","Russia","Average population - total","142,385,523"
"2010","Russia","Live births - total","1,788,948"
"2010","Russia","Deaths - total","2,028,516"
"2010","San Marino","Average population - total",":"
"2010","San Marino","Live births - total",":"
"2010","San Marino","Deaths - total",":"
"2010","Ukraine","Average population - total","45,690,386"
"2010","Ukraine","Live births - total","497,689"
"2010","Ukraine","Deaths - total","698,235"
"2010","Armenia","Average population - total","3,256,066"
"2010","Armenia","Live births - total","44,825"
"2010","Armenia","Deaths - total","27,921"
"2010","Azerbaijan","Average population - total","9,054,332"
"2010","Azerbaijan","Live births - total","165,643"
"2010","Azerbaijan","Deaths - total","53,580"
"2010","Georgia","Average population - total","4,452,821"
"2010","Georgia","Live births - total","62,585"
"2010","Georgia","Deaths - total","47,864"
"2011","Belgium","Average population - total","11,038,264"
"2011","Belgium","Live births - total","128,705"
"2011","Belgium","Deaths - total","104,292"
"2011","Bulgaria","Average population - total","7,348,328"
"2011","Bulgaria","Live births - total","70,846"
"2011","Bulgaria","Deaths - total","108,258"
"2011","Czechia","Average population - total","10,496,088"
"2011","Czechia","Live births - total","108,673"
"2011","Czechia","Deaths - total","106,848"
"2011","Denmark","Average population - total","5,570,572"
"2011","Denmark","Live births - total","58,998"
"2011","Denmark","Deaths - total","52,516"
"2011","Germany (until 1990 former territory of the FRG)","Average population - total","80,274,983"
"2011","Germany (until 1990 former territory of the FRG)","Live births - total","662,685"
"2011","Germany (until 1990 former territory of the FRG)","Deaths - total","852,328"
"2011","Germany including former GDR","Average population - total","80,274,983"
"2011","Germany including former GDR","Live births - total","662,685"
"2011","Germany including former GDR","Deaths - total","852,328"
"2011","Estonia","Average population - total","1,327,439"
"2011","Estonia","Live births - total","14,679"
"2011","Estonia","Deaths - total","15,244"
"2011","Ireland","Average population - total","4,580,084"
"2011","Ireland","Live births - total","74,033"
"2011","Ireland","Deaths - total","28,456"
"2011","Greece","Average population - total","11,104,899"
"2011","Greece","Live births - total","106,428"
"2011","Greece","Deaths - total","111,099"
"2011","Spain","Average population - total","46,742,697"
"2011","Spain","Live births - total","470,553"
"2011","Spain","Deaths - total","386,017"
"2011","France","Average population - total","65,127,852"
"2011","France","Live births - total","824,263"
"2011","France","Deaths - total","545,221"
"2011","France (metropolitan)","Average population - total","63,223,158"
"2011","France (metropolitan)","Live births - total","792,996"
"2011","France (metropolitan)","Deaths - total","534,795"
"2011","Croatia","Average population - total","4,282,921"
"2011","Croatia","Live births - total","41,197"
"2011","Croatia","Deaths - total","51,019"
"2011","Italy","Average population - total","59,379,449"
"2011","Italy","Live births - total","546,585"
"2011","Italy","Deaths - total","593,427"
"2011","Cyprus","Average population - total","850,881"
"2011","Cyprus","Live births - total","9,622"
"2011","Cyprus","Deaths - total","5,504"
"2011","Latvia","Average population - total","2,059,709"
"2011","Latvia","Live births - total","18,825"
"2011","Latvia","Deaths - total","28,540"
"2011","Lithuania","Average population - total","3,028,115"
"2011","Lithuania","Live births - total","30,268"
"2011","Lithuania","Deaths - total","41,037"
"2011","Luxembourg","Average population - total","518,347"
"2011","Luxembourg","Live births - total","5,639"
"2011","Luxembourg","Deaths - total","3,819"
"2011","Hungary","Average population - total","9,971,727"
"2011","Hungary","Live births - total","88,049"
"2011","Hungary","Deaths - total","128,795"
"2011","Malta","Average population - total","416,268"
"2011","Malta","Live births - total","4,165"
"2011","Malta","Deaths - total","3,267"
"2011","Netherlands","Average population - total","16,693,074"
"2011","Netherlands","Live births - total","180,060"
"2011","Netherlands","Deaths - total","135,741"
"2011","Austria","Average population - total","8,391,643"
"2011","Austria","Live births - total","78,109"
"2011","Austria","Deaths - total","76,479"
"2011","Poland","Average population - total","38,063,255"
"2011","Poland","Live births - total","388,416"
"2011","Poland","Deaths - total","375,501"
"2011","Portugal","Average population - total","10,557,560"
"2011","Portugal","Live births - total","96,855"
"2011","Portugal","Deaths - total","102,845"
"2011","Romania","Average population - total","20,147,528"
"2011","Romania","Live births - total","196,242"
"2011","Romania","Deaths - total","251,439"
"2011","Slovenia","Average population - total","2,052,843"
"2011","Slovenia","Live births - total","21,947"
"2011","Slovenia","Deaths - total","18,699"
"2011","Slovakia","Average population - total","5,398,384"
"2011","Slovakia","Live births - total","60,813"
"2011","Slovakia","Deaths - total","51,903"
"2011","Finland","Average population - total","5,388,272"
"2011","Finland","Live births - total","59,961"
"2011","Finland","Deaths - total","50,585"
"2011","Sweden","Average population - total","9,449,213"
"2011","Sweden","Live births - total","111,770"
"2011","Sweden","Deaths - total","89,938"
"2011","United Kingdom","Average population - total","63,258,810"
"2011","United Kingdom","Live births - total","807,776"
"2011","United Kingdom","Deaths - total","552,232"
"2011","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","508,827,609"
"2011","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Live births - total","5,331,269"
"2011","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Deaths - total","4,914,676"
"2011","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","504,544,689"
"2011","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Live births - total","5,290,072"
"2011","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Deaths - total","4,863,657"
"2011","European Free Trade Association","Average population - total","13,220,811"
"2011","European Free Trade Association","Live births - total","145,915"
"2011","European Free Trade Association","Deaths - total","105,718"
"2011","Iceland","Average population - total","319,014"
"2011","Iceland","Live births - total","4,492"
"2011","Iceland","Deaths - total","1,986"
"2011","Liechtenstein","Average population - total","36,312"
"2011","Liechtenstein","Live births - total","395"
"2011","Liechtenstein","Deaths - total","248"
"2011","Norway","Average population - total","4,953,088"
"2011","Norway","Live births - total","60,220"
"2011","Norway","Deaths - total","41,393"
"2011","Switzerland","Average population - total","7,912,398"
"2011","Switzerland","Live births - total","80,808"
"2011","Switzerland","Deaths - total","62,091"
"2011","Montenegro","Average population - total","620,079"
"2011","Montenegro","Live births - total","7,215"
"2011","Montenegro","Deaths - total","5,847"
"2011","North Macedonia","Average population - total","2,058,539"
"2011","North Macedonia","Live births - total","22,770"
"2011","North Macedonia","Deaths - total","19,465"
"2011","Albania","Average population - total","2,905,185"
"2011","Albania","Live births - total","34,285"
"2011","Albania","Deaths - total","20,012"
"2011","Serbia","Average population - total","7,234,099"
"2011","Serbia","Live births - total","65,598"
"2011","Serbia","Deaths - total","102,935"
"2011","Turkey","Average population - total","74,223,629"
"2011","Turkey","Live births - total","1,241,412"
"2011","Turkey","Deaths - total","375,367"
"2011","Andorra","Average population - total","78,115"
"2011","Andorra","Live births - total",":"
"2011","Andorra","Deaths - total",":"
"2011","Belarus","Average population - total","9,473,172"
"2011","Belarus","Live births - total","109,147"
"2011","Belarus","Deaths - total","135,090"
"2011","Bosnia and Herzegovina","Average population - total","3,841,224"
"2011","Bosnia and Herzegovina","Live births - total","31,875"
"2011","Bosnia and Herzegovina","Deaths - total","35,522"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,787,101"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","27,626"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","7,111"
"2011","Moldova","Average population - total","3,559,986"
"2011","Moldova","Live births - total","39,182"
"2011","Moldova","Deaths - total","39,249"
"2011","Monaco","Average population - total",":"
"2011","Monaco","Live births - total",":"
"2011","Monaco","Deaths - total",":"
"2011","Russia","Average population - total","142,956,460"
"2011","Russia","Live births - total","1,796,629"
"2011","Russia","Deaths - total","1,925,720"
"2011","San Marino","Average population - total","32,620"
"2011","San Marino","Live births - total","325"
"2011","San Marino","Deaths - total","222"
"2011","Ukraine","Average population - total","45,525,731"
"2011","Ukraine","Live births - total","502,595"
"2011","Ukraine","Deaths - total","664,588"
"2011","Armenia","Average population - total","3,268,468"
"2011","Armenia","Live births - total","43,340"
"2011","Armenia","Deaths - total","27,963"
"2011","Azerbaijan","Average population - total","9,173,082"
"2011","Azerbaijan","Live births - total","176,072"
"2011","Azerbaijan","Deaths - total","53,762"
"2011","Georgia","Average population - total","4,483,434"
"2011","Georgia","Live births - total","58,014"
"2011","Georgia","Deaths - total","49,818"
"2012","Belgium","Average population - total","11,106,932"
"2012","Belgium","Live births - total","128,051"
"2012","Belgium","Deaths - total","109,076"
"2012","Bulgaria","Average population - total","7,305,888"
"2012","Bulgaria","Live births - total","69,121"
"2012","Bulgaria","Deaths - total","109,281"
"2012","Czechia","Average population - total","10,510,785"
"2012","Czechia","Live births - total","108,576"
"2012","Czechia","Deaths - total","108,189"
"2012","Denmark","Average population - total","5,591,572"
"2012","Denmark","Live births - total","57,916"
"2012","Denmark","Deaths - total","52,325"
"2012","Germany (until 1990 former territory of the FRG)","Average population - total","80,425,823"
"2012","Germany (until 1990 former territory of the FRG)","Live births - total","673,544"
"2012","Germany (until 1990 former territory of the FRG)","Deaths - total","869,582"
"2012","Germany including former GDR","Average population - total","80,425,823"
"2012","Germany including former GDR","Live births - total","673,544"
"2012","Germany including former GDR","Deaths - total","869,582"
"2012","Estonia","Average population - total","1,322,696"
"2012","Estonia","Live births - total","14,056"
"2012","Estonia","Deaths - total","15,450"
"2012","Ireland","Average population - total","4,599,533"
"2012","Ireland","Live births - total","71,674"
"2012","Ireland","Deaths - total","29,186"
"2012","Greece","Average population - total","11,045,011"
"2012","Greece","Live births - total","100,371"
"2012","Greece","Deaths - total","116,668"
"2012","Spain","Average population - total","46,773,055"
"2012","Spain","Live births - total","453,348"
"2012","Spain","Deaths - total","401,122"
"2012","France","Average population - total","65,438,667"
"2012","France","Live births - total","821,844"
"2012","France","Deaths - total","569,986"
"2012","France (metropolitan)","Average population - total","63,536,918"
"2012","France (metropolitan)","Live births - total","790,290"
"2012","France (metropolitan)","Deaths - total","559,227"
"2012","Croatia","Average population - total","4,269,062"
"2012","Croatia","Live births - total","41,771"
"2012","Croatia","Deaths - total","51,710"
"2012","Italy","Average population - total","59,539,717"
"2012","Italy","Live births - total","534,186"
"2012","Italy","Deaths - total","612,883"
"2012","Cyprus","Average population - total","863,945"
"2012","Cyprus","Live births - total","10,161"
"2012","Cyprus","Deaths - total","5,665"
"2012","Latvia","Average population - total","2,034,319"
"2012","Latvia","Live births - total","19,897"
"2012","Latvia","Deaths - total","29,025"
"2012","Lithuania","Average population - total","2,987,773"
"2012","Lithuania","Live births - total","30,459"
"2012","Lithuania","Deaths - total","40,938"
"2012","Luxembourg","Average population - total","530,946"
"2012","Luxembourg","Live births - total","6,026"
"2012","Luxembourg","Deaths - total","3,876"
"2012","Hungary","Average population - total","9,920,362"
"2012","Hungary","Live births - total","90,269"
"2012","Hungary","Deaths - total","129,440"
"2012","Malta","Average population - total","420,028"
"2012","Malta","Live births - total","4,130"
"2012","Malta","Deaths - total","3,418"
"2012","Netherlands","Average population - total","16,754,962"
"2012","Netherlands","Live births - total","175,959"
"2012","Netherlands","Deaths - total","140,813"
"2012","Austria","Average population - total","8,429,991"
"2012","Austria","Live births - total","78,952"
"2012","Austria","Deaths - total","79,436"
"2012","Poland","Average population - total","38,063,164"
"2012","Poland","Live births - total","386,257"
"2012","Poland","Deaths - total","384,788"
"2012","Portugal","Average population - total","10,514,844"
"2012","Portugal","Live births - total","89,841"
"2012","Portugal","Deaths - total","107,612"
"2012","Romania","Average population - total","20,058,035"
"2012","Romania","Live births - total","201,104"
"2012","Romania","Deaths - total","255,539"
"2012","Slovenia","Average population - total","2,057,159"
"2012","Slovenia","Live births - total","21,938"
"2012","Slovenia","Deaths - total","19,257"
"2012","Slovakia","Average population - total","5,407,579"
"2012","Slovakia","Live births - total","55,535"
"2012","Slovakia","Deaths - total","52,437"
"2012","Finland","Average population - total","5,413,971"
"2012","Finland","Live births - total","59,493"
"2012","Finland","Deaths - total","51,707"
"2012","Sweden","Average population - total","9,519,374"
"2012","Sweden","Live births - total","113,177"
"2012","Sweden","Deaths - total","91,938"
"2012","United Kingdom","Average population - total","63,700,215"
"2012","United Kingdom","Live births - total","812,970"
"2012","United Kingdom","Deaths - total","569,024"
"2012","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","509,981,346"
"2012","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Live births - total","5,295,771"
"2012","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Deaths - total","5,054,542"
"2012","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","505,712,284"
"2012","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Live births - total","5,254,000"
"2012","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Deaths - total","5,002,832"
"2012","European Free Trade Association","Average population - total","13,372,806"
"2012","European Free Trade Association","Live births - total","147,309"
"2012","European Free Trade Association","Deaths - total","108,344"
"2012","Iceland","Average population - total","320,716"
"2012","Iceland","Live births - total","4,533"
"2012","Iceland","Deaths - total","1,955"
"2012","Liechtenstein","Average population - total","36,657"
"2012","Liechtenstein","Live births - total","357"
"2012","Liechtenstein","Deaths - total","224"
"2012","Norway","Average population - total","5,018,573"
"2012","Norway","Live births - total","60,255"
"2012","Norway","Deaths - total","41,992"
"2012","Switzerland","Average population - total","7,996,861"
"2012","Switzerland","Live births - total","82,164"
"2012","Switzerland","Deaths - total","64,173"
"2012","Montenegro","Average population - total","620,601"
"2012","Montenegro","Live births - total","7,459"
"2012","Montenegro","Deaths - total","5,922"
"2012","North Macedonia","Average population - total","2,061,044"
"2012","North Macedonia","Live births - total","23,568"
"2012","North Macedonia","Deaths - total","20,134"
"2012","Albania","Average population - total","2,900,389"
"2012","Albania","Live births - total","35,473"
"2012","Albania","Deaths - total","20,870"
"2012","Serbia","Average population - total","7,199,077"
"2012","Serbia","Live births - total","67,257"
"2012","Serbia","Deaths - total","102,400"
"2012","Turkey","Average population - total","75,175,827"
"2012","Turkey","Live births - total","1,279,864"
"2012","Turkey","Deaths - total","374,855"
"2012","Andorra","Average population - total","77,181"
"2012","Andorra","Live births - total","737"
"2012","Andorra","Deaths - total","303"
"2012","Belarus","Average population - total","9,464,495"
"2012","Belarus","Live births - total","115,893"
"2012","Belarus","Deaths - total","126,531"
"2012","Bosnia and Herzegovina","Average population - total","3,837,455"
"2012","Bosnia and Herzegovina","Live births - total","32,547"
"2012","Bosnia and Herzegovina","Deaths - total","35,817"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,797,814"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","27,743"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","7,317"
"2012","Moldova","Average population - total","3,559,519"
"2012","Moldova","Live births - total","39,435"
"2012","Moldova","Deaths - total","39,560"
"2012","Monaco","Average population - total",":"
"2012","Monaco","Live births - total",":"
"2012","Monaco","Deaths - total",":"
"2012","Russia","Average population - total",":"
"2012","Russia","Live births - total",":"
"2012","Russia","Deaths - total",":"
"2012","San Marino","Average population - total","33,469"
"2012","San Marino","Live births - total","292"
"2012","San Marino","Deaths - total","237"
"2012","Ukraine","Average population - total","45,412,987"
"2012","Ukraine","Live births - total","520,705"
"2012","Ukraine","Deaths - total","663,139"
"2012","Armenia","Average population - total",":"
"2012","Armenia","Live births - total",":"
"2012","Armenia","Deaths - total",":"
"2012","Azerbaijan","Average population - total","9,295,784"
"2012","Azerbaijan","Live births - total","174,469"
"2012","Azerbaijan","Deaths - total","55,017"
"2012","Georgia","Average population - total",":"
"2012","Georgia","Live births - total",":"
"2012","Georgia","Deaths - total",":"
"2013","Belgium","Average population - total","11,159,407"
"2013","Belgium","Live births - total","125,606"
"2013","Belgium","Deaths - total","109,334"
"2013","Bulgaria","Average population - total","7,265,115"
"2013","Bulgaria","Live births - total","66,578"
"2013","Bulgaria","Deaths - total","104,345"
"2013","Czechia","Average population - total","10,514,272"
"2013","Czechia","Live births - total","106,751"
"2013","Czechia","Deaths - total","109,160"
"2013","Denmark","Average population - total","5,614,932"
"2013","Denmark","Live births - total","55,873"
"2013","Denmark","Deaths - total","52,470"
"2013","Germany (until 1990 former territory of the FRG)","Average population - total","80,645,605"
"2013","Germany (until 1990 former territory of the FRG)","Live births - total","682,069"
"2013","Germany (until 1990 former territory of the FRG)","Deaths - total","893,825"
"2013","Germany including former GDR","Average population - total","80,645,605"
"2013","Germany including former GDR","Live births - total","682,069"
"2013","Germany including former GDR","Deaths - total","893,825"
"2013","Estonia","Average population - total","1,317,997"
"2013","Estonia","Live births - total","13,531"
"2013","Estonia","Deaths - total","15,244"
"2013","Ireland","Average population - total","4,623,816"
"2013","Ireland","Live births - total","68,954"
"2013","Ireland","Deaths - total","29,504"
"2013","Greece","Average population - total","10,965,211"
"2013","Greece","Live births - total","94,134"
"2013","Greece","Deaths - total","111,794"
"2013","Spain","Average population - total","46,620,045"
"2013","Spain","Live births - total","424,440"
"2013","Spain","Deaths - total","388,600"
"2013","France","Average population - total","65,771,309"
"2013","France","Live births - total","812,343"
"2013","France","Deaths - total","569,365"
"2013","France (metropolitan)","Average population - total",":"
"2013","France (metropolitan)","Live births - total","780,000"
"2013","France (metropolitan)","Deaths - total","561,000"
"2013","Croatia","Average population - total","4,254,475"
"2013","Croatia","Live births - total","39,939"
"2013","Croatia","Deaths - total","50,386"
"2013","Italy","Average population - total","60,233,948"
"2013","Italy","Live births - total","514,308"
"2013","Italy","Deaths - total","600,744"
"2013","Cyprus","Average population - total","861,939"
"2013","Cyprus","Live births - total","9,341"
"2013","Cyprus","Deaths - total","5,141"
"2013","Latvia","Average population - total","2,012,647"
"2013","Latvia","Live births - total","20,596"
"2013","Latvia","Deaths - total","28,691"
"2013","Lithuania","Average population - total","2,957,689"
"2013","Lithuania","Live births - total","29,885"
"2013","Lithuania","Deaths - total","41,511"
"2013","Luxembourg","Average population - total","543,360"
"2013","Luxembourg","Live births - total","6,115"
"2013","Luxembourg","Deaths - total","3,822"
"2013","Hungary","Average population - total","9,893,082"
"2013","Hungary","Live births - total","89,524"
"2013","Hungary","Deaths - total","126,677"
"2013","Malta","Average population - total","425,967"
"2013","Malta","Live births - total","4,032"
"2013","Malta","Deaths - total","3,236"
"2013","Netherlands","Average population - total","16,804,432"
"2013","Netherlands","Live births - total","171,341"
"2013","Netherlands","Deaths - total","141,245"
"2013","Austria","Average population - total","8,479,823"
"2013","Austria","Live births - total","79,330"
"2013","Austria","Deaths - total","79,526"
"2013","Poland","Average population - total","38,040,196"
"2013","Poland","Live births - total","369,576"
"2013","Poland","Deaths - total","387,312"
"2013","Portugal","Average population - total","10,457,295"
"2013","Portugal","Live births - total","82,787"
"2013","Portugal","Deaths - total","106,554"
"2013","Romania","Average population - total","19,983,693"
"2013","Romania","Live births - total","188,599"
"2013","Romania","Deaths - total","247,475"
"2013","Slovenia","Average population - total","2,059,953"
"2013","Slovenia","Live births - total","21,111"
"2013","Slovenia","Deaths - total","19,334"
"2013","Slovakia","Average population - total","5,413,393"
"2013","Slovakia","Live births - total","54,823"
"2013","Slovakia","Deaths - total","52,089"
"2013","Finland","Average population - total","5,438,972"
"2013","Finland","Live births - total","58,134"
"2013","Finland","Deaths - total","51,472"
"2013","Sweden","Average population - total","9,600,379"
"2013","Sweden","Live births - total","113,593"
"2013","Sweden","Deaths - total","90,402"
"2013","United Kingdom","Average population - total","64,128,273"
"2013","United Kingdom","Live births - total","778,358"
"2013","United Kingdom","Deaths - total","574,945"
"2013","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","511,527,586"
"2013","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Live births - total","5,145,214"
"2013","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Deaths - total","5,037,734"
"2013","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","507,273,111"
"2013","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Live births - total","5,105,275"
"2013","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Deaths - total","4,987,348"
"2013","European Free Trade Association","Average population - total","13,529,716"
"2013","European Free Trade Association","Live births - total","146,274"
"2013","European Free Trade Association","Deaths - total","108,492"
"2013","Iceland","Average population - total","323,764"
"2013","Iceland","Live births - total","4,326"
"2013","Iceland","Deaths - total","2,154"
"2013","Liechtenstein","Average population - total","36,984"
"2013","Liechtenstein","Live births - total","339"
"2013","Liechtenstein","Deaths - total","246"
"2013","Norway","Average population - total","5,079,623"
"2013","Norway","Live births - total","58,878"
"2013","Norway","Deaths - total","41,131"
"2013","Switzerland","Average population - total","8,089,346"
"2013","Switzerland","Live births - total","82,731"
"2013","Switzerland","Deaths - total","64,961"
"2013","Montenegro","Average population - total","621,207"
"2013","Montenegro","Live births - total","7,475"
"2013","Montenegro","Deaths - total","5,917"
"2013","North Macedonia","Average population - total","2,064,032"
"2013","North Macedonia","Live births - total","23,138"
"2013","North Macedonia","Deaths - total","19,208"
"2013","Albania","Average population - total","2,895,082"
"2013","Albania","Live births - total","35,750"
"2013","Albania","Deaths - total","20,442"
"2013","Serbia","Average population - total","7,164,132"
"2013","Serbia","Live births - total","65,554"
"2013","Serbia","Deaths - total","100,300"
"2013","Turkey","Average population - total","76,147,624"
"2013","Turkey","Live births - total","1,283,062"
"2013","Turkey","Deaths - total","372,094"
"2013","Andorra","Average population - total",":"
"2013","Andorra","Live births - total",":"
"2013","Andorra","Deaths - total",":"
"2013","Belarus","Average population - total","9,465,997"
"2013","Belarus","Live births - total","117,997"
"2013","Belarus","Deaths - total","125,326"
"2013","Bosnia and Herzegovina","Average population - total","3,833,278"
